code_tract,pop_abs,pop_mulheres,perc_mulheres,pop_homens,perc_homens,idade_mediana,idade_media
330100905060126,143,74,0.5174825174825175,69,0.4825174825174825,48.611111111111114,43.17132867132867
330100905060127,71,38,0.5352112676056338,33,0.4647887323943662,35.714285714285715,31.772058823529413
330100905060128,416,214,0.5144230769230769,202,0.4855769230769231,32.46376811594203,29.97596153846154
330100905060129,610,302,0.49508196721311476,308,0.5049180327868853,33.30357142857143,29.402459016393443
330100905060130,NA,NA,NA,NA,NA,NA,NA
330100905060131,607,331,0.5453047775947282,276,0.4546952224052718,33.922413793103445,33.74052718286656
330100905060133,577,319,0.5528596187175043,258,0.44714038128249567,28.221153846153847,30.9263431542461
330100905060135,680,358,0.5264705882352941,322,0.47352941176470587,35.75471698113208,34.60294117647059
330100905060136,385,204,0.5298701298701298,181,0.4701298701298701,33.764044943820224,30.788311688311687
330100905060138,476,270,0.5672268907563025,206,0.4327731092436975,38.24561403508772,37.679621848739494
330100905060140,578,291,0.5034602076124568,287,0.49653979238754326,30.673076923076923,31.883217993079583
330100905060141,28,14,0.5,14,0.5,30,33.27272727272727
330100905060142,177,89,0.5028248587570622,88,0.4971751412429379,44.791666666666664,45.1045197740113
330100905060143,432,231,0.5347222222222222,201,0.4652777777777778,50.27777777777778,47.063657407407405
330100905060144,291,161,0.5532646048109966,130,0.44673539518900346,41.52777777777778,40.62199312714777
330100905060145,579,313,0.540587219343696,266,0.459412780656304,38.40163934426229,39.30051813471503
330100905060146,277,151,0.5451263537906137,126,0.4548736462093863,33.166666666666664,35.624548736462096
330100905060148,456,234,0.5131578947368421,222,0.4868421052631579,39.85714285714286,39.1578947368421
330100905060150,386,214,0.5544041450777202,172,0.44559585492227977,26.627906976744185,28.231865284974095
330100905060151,389,202,0.519280205655527,187,0.480719794344473,23.175675675675677,27.033419023136247
330100905060152,615,315,0.5121951219512195,300,0.4878048780487805,26.25,28.33089430894309
330100905060153,497,276,0.5553319919517102,221,0.44466800804828976,34.25675675675676,34.90945674044266
330100905060154,258,135,0.5232558139534884,123,0.47674418604651164,38.85714285714286,39.28875968992248
330100905060155,583,314,0.5385934819897084,269,0.4614065180102916,25.637254901960784,28.67753001715266
330100905060156,550,288,0.5236363636363637,262,0.4763636363636364,29.833333333333332,30.384545454545453
330100905060157,434,209,0.4815668202764977,225,0.5184331797235023,29.305555555555557,31.19815668202765
330100905060158,116,62,0.5344827586206896,54,0.46551724137931033,26.81818181818182,29.94396551724138
330100905060159,211,99,0.46919431279620855,112,0.5308056872037915,23.5,24.78436018957346
330100905060160,106,62,0.5849056603773585,44,0.41509433962264153,26.666666666666668,26.92452830188679
330100905060161,475,234,0.4926315789473684,241,0.5073684210526316,27.865853658536587,29.352631578947367
330100905060162,403,207,0.5136476426799007,196,0.48635235732009924,26.583333333333332,28.23076923076923
330100905060163,379,191,0.503957783641161,188,0.49604221635883905,23.71212121212121,25.277044854881268
330100905060164,557,296,0.5314183123877917,261,0.46858168761220825,22.621951219512194,26.879712746858168
330100905060167,229,125,0.5458515283842795,104,0.45414847161572053,33.18181818181818,35.03930131004367
330100905060168,404,210,0.5198019801980198,194,0.4801980198019802,37.87234042553192,37.897277227722775
